,target
2636,13.879480555495157
2637,51.44600368635433
2638,13.73712194374742
2639,22.36459019533729
2640,16.269093495080934
2641,30.618989613246562
2642,12.506083719407298
2643,14.589694645375646
2644,16.91544296024806
2645,24.878849232956615
2646,59.096548752805674
2647,36.702683091595205
2648,16.666541025014677
2649,25.027638337456292
2650,28.091862348358845
2651,31.360884742924426
2652,26.26271788034904
2653,15.342285462713242
2654,25.439679220568138
2655,13.0248634605355
2656,34.3022975637655
2657,38.24685407450144
2658,39.91708251204372
2659,20.132997650420005
2660,68.27980733739707
2661,72.71389014862366
2662,12.94096646967115
2663,25.78064222391542
2664,73.38413815850181
2665,51.92338997257675
2666,139.01205624011584
2667,100.22902858465217
2668,11.147991085908837
2669,13.456451619158537
2670,16.30186166679762
2671,26.754420959534073
2672,13.823341460457609
2673,18.788615193682148
2674,24.966534846075117
2675,28.022263443591218
2676,15.233868685120767
2677,12.067956753080274
2678,11.377721068479813
2679,12.531087563160055
2680,36.72639058173728
2681,33.74894484606463
2682,12.820183237178199
2683,11.274244706008359
2684,15.325451116181371
2685,15.077745856410491
2686,13.767542822058775
2687,38.808829404118484
2688,11.367547739091828
2689,21.84763612184818
2690,33.04106218788031
2691,24.703579882256175
2692,65.07337934331937
2693,38.813291459538554
2694,14.157038908819507
2695,42.121083528119414
2696,11.445405588603995
2697,68.422370030345
2698,31.871598332233987
2699,17.915457201222793
2700,16.945363525670533
2701,24.483190093283543
2702,12.707700950899953
2703,125.92555599110213
2704,103.54690348516608
2705,11.6142971632362
2706,34.33700836650273
2707,11.224047572723855
2708,61.06483439656773
2709,30.910163721455266
2710,19.920591481222555
2711,14.329498698629669
2712,75.93164321392278
2713,11.83216951275701
2714,15.696190441536995
2715,42.77947284138495
2716,15.880442185485606
2717,14.00214923618974
2718,74.23305421225808
2719,46.31522297571741
2720,13.625619087649467
2721,11.48554477351214
2722,11.99408089195177
2723,16.020472962771894
2724,14.183615884489264
2725,12.211796589371817
2726,12.665077639929176
2727,40.13202079004049
2728,60.56367149508546
2729,25.746572402187642
2730,12.121581646701944
2731,19.08302298224963
2732,18.16047854846868
2733,15.783369398841295
2734,20.75603322362069
2735,27.216435742473106
2736,39.31937246812224
2737,23.76260502068184
2738,63.894416042799
2739,65.73625183028234
2740,11.29893797209727
2741,12.57760372247319
2742,11.421517796855847
2743,13.399185248124551
2744,12.388925690367504
2745,13.05599496176059
2746,16.195049752567268
2747,15.755458594604512
2748,15.48005282873504
2749,15.653834908271488
2750,11.566943086512286
2751,19.545808005138998
2752,13.384933666533975
2753,14.441415354351417
2754,19.877962718683783
2755,14.248649598562192
2756,95.76988027786301
2757,17.67645675762244
2758,27.93089054943927
2759,57.30145315993904
2760,15.76246024030612
2761,39.928357296306885
2762,75.42518301843747
2763,12.913390979404642
2764,16.16371168496571
2765,89.5270234612168
2766,26.39484167417642
2767,37.12883264844351
2768,22.447408637145344
2769,17.087092584068657
2770,28.94505483821352
2771,15.45309859772563
2772,21.45207277836841
2773,23.112882548590488
2774,21.38524139177182
2775,19.370392871080913
2776,24.075445159598797
2777,11.416783799475034
2778,44.69157735608496
2779,53.590746699640775
2780,14.562601675769374
2781,11.255369868507362
2782,11.710871654698453
2783,16.78814812926728
2784,15.573423861172744
2785,15.23409362447669
2786,10.520032944748433
2787,38.64556212315086
2788,14.128694736532827
2789,13.974354723127648
2790,17.92125366119064
2791,14.151278711217246
2792,39.111927134995334
2793,39.99015430723748
2794,23.333467695691493
2795,16.683472833836735
2796,20.025314395482756
2797,44.53531555895189
2798,17.888846409473466
2799,16.243109385699917
2800,11.327229608275996
2801,22.87518404938187
2802,15.100264844179511
2803,11.093328492051617
2804,99.5241403367117
2805,14.169947747036128
2806,12.386531627179227
2807,10.629249952513723
2808,18.046577449010222
2809,16.576802764830866
2810,14.707217789823718
2811,23.96294883233874
2812,30.19890750256169
2813,49.50949379854823
2814,12.797472784215902
2815,13.139602946260382
2816,17.560025796736628
2817,12.00295263588113
2818,12.721898866209289
2819,23.42014144143474
2820,81.00422702386227
2821,46.06041313506409
2822,17.284978535805514
2823,36.51126569225074
2824,13.941436420982482
2825,48.76784535436503
2826,32.15981313138359
2827,31.784756115754057
2828,15.069897758367102
2829,35.66227531611046
2830,19.78011607500839
2831,20.42123749446743
2832,31.736206890747184
2833,52.27947731348867
2834,20.43695201642494
2835,17.66671868971744
2836,15.127604034997253
2837,12.370465467078821
2838,14.05747975089873
2839,12.093550966726768
2840,53.41442441304129
2841,15.637610229231006
2842,15.359392747526686
2843,11.930962214708515
2844,31.580274232559624
2845,36.50724758189393
2846,37.057347345315954
2847,13.213431615206837
2848,15.584553736031278
2849,25.098384114617797
2850,19.63511015145026
2851,65.81427137899156
2852,18.993462125529383
2853,12.913151422488095
2854,13.377422239524197
2855,11.536989663147557
2856,89.07923080695375
2857,45.12215126846699
2858,15.725453138459496
2859,43.55127869691166
2860,21.264856201752362
2861,11.614998394759413
2862,48.87474884912009
2863,29.275805142843666
2864,22.958379969700218
2865,20.158392743185274
2866,12.45700665998282
2867,19.310161994633713
2868,49.024847639143054
2869,20.43236033774799
2870,15.657452370575294
2871,21.616511822594777
2872,14.153275473122008
2873,18.37372151139295
2874,19.510781625483066
2875,15.85400009676589
2876,17.354863632195073
2877,11.60300711825767
2878,15.542081847169262
2879,17.29189671168203
2880,16.949742704114097
2881,47.457725778182876
2882,123.59369805406519
2883,11.553590566296368
2884,14.485915927622512
2885,26.42824710189778
2886,81.65971401309812
2887,15.98590816567311
2888,40.20746443603891
2889,12.059812982107989
2890,22.228438267608432
2891,20.832176422034482
2892,20.136426646708856
2893,24.416226134243708
2894,26.3945697840831
2895,23.98131382748666
2896,59.67529181823442
2897,12.594165364580368
2898,17.664807503409094
2899,13.394221076773862
2900,27.636998205090027
2901,46.59015744945617
2902,19.842335284943008
2903,20.332473240112492
2904,13.262407056149238
2905,48.35373933739082
2906,17.103354102979253
2907,13.370083061284301
2908,12.644477574754937
2909,50.597468533387065
2910,30.756787365822916
2911,43.86144843198499
2912,15.274160443001609
2913,16.321140371276496
2914,15.610599921724837
2915,47.838316396920995
2916,10.817695997426263
2917,48.03420286320553
2918,42.860829482929006
2919,12.207994107399243
2920,38.2735260554661
2921,15.93775088549871
2922,15.962055361211243
2923,20.975277712115613
2924,23.977048085513363
2925,59.815364152678505
2926,18.01792389030862
2927,15.757238097178858
2928,33.97678944645151
2929,53.40899319581182
2930,21.787950675074985
2931,25.40778805789094
2932,22.75911359020163
2933,50.02175668999732
2934,12.648153057599144
2935,30.21857675037543
2936,16.888786415001388
2937,30.754279630777255
2938,11.744221485848714
2939,17.353058834686
2940,25.856182983267335
2941,12.541834503146305
2942,61.76195436615445
2943,19.029987222091787
2944,133.3666879674378
2945,29.44345991345546
2946,12.06393547687858
2947,57.40659144977344
2948,14.357022776155638
2949,34.70322761457524
2950,12.052918945621538
2951,22.117808235024878
2952,26.084421930925785
2953,107.84610252437162
2954,32.529210341404365
2955,12.336793583499315
2956,13.346383104336873
2957,18.140777026993113
2958,56.898549433058335
2959,25.267656587910338
2960,21.149126141677026
2961,22.143668438220022
2962,157.3018731572606
2963,17.858035176483035
2964,14.45922950912617
2965,15.09377978746248
2966,31.40812166557216
2967,25.476450864949815
2968,103.3024496334947
2969,35.3687727607724
2970,31.402435352099015
2971,42.19490218418492
2972,16.875612514192888
2973,23.48907913027457
2974,19.13064340224323
2975,37.50701289393894
2976,15.713880489304579
2977,71.35427178829565
2978,75.28882770345787
2979,13.005468829092395
2980,146.68094346923522
2981,21.501480664628573
2982,14.462910109910636
2983,13.129143220805245
2984,15.896978515134757
2985,13.955767904789411
2986,101.56190134776656
2987,15.829580404266853
2988,45.73948531230905
2989,39.56752729381217
2990,17.014694114387733
2991,30.070367817096876
2992,29.88801333291363
2993,18.15102860936548
2994,13.184746447610456
2995,19.828222552719787
2996,17.708720263298844
2997,15.307884786078372
2998,29.539563126557244
2999,67.79419840331364
3000,18.32109848582245
3001,31.51300580325234
3002,28.737535911123523
3003,119.96209526062842
3004,11.869433547584672
3005,38.41205626420579
3006,17.645377439282218
3007,32.87358156104639
3008,15.308416344345392
3009,29.513480168621847
3010,14.244924874146946
3011,16.797346565814035
3012,16.786811660173296
3013,12.96776206562431
3014,12.457612581154798
3015,21.822866037095583
3016,30.807021021590277
3017,27.004031479125295
3018,19.365927374914282
3019,60.53935078817639
3020,13.07683195314781
3021,35.35687907745392
3022,14.325946969463487
3023,27.95406406992488
3024,14.525464559671336
3025,11.483469909720029
3026,25.26319100819477
3027,17.17884818144706
3028,12.646653390898932
3029,13.08904785695223
3030,23.07591952480951
3031,16.603282964067034
3032,16.809788195692768
3033,25.65606138363389
3034,22.4289400073883
3035,22.97122890226475
3036,41.34329827100628
3037,12.290956850645838
3038,43.74007994195059
3039,44.52815073504806
3040,55.84737419766371
3041,110.57601311289726
3042,47.06758811106879
3043,64.11569789774636
3044,44.80450698848933
3045,13.719669336575427
3046,24.505727286201758
3047,23.471375381870146
3048,17.425135346812954
3049,20.09860718728015
3050,19.25439240694026
3051,17.128215092884144
3052,39.91875637452842
3053,19.46189055674062
3054,21.032492142245445
3055,123.07747226261858
3056,34.4843587800472
3057,18.427388461527606
3058,66.66731422367879
3059,13.067371547600228
3060,32.185920716983226
3061,14.949306878188942
3062,12.085037254138413
3063,14.027078508724708
3064,30.363140915316684
3065,77.57997975155112
3066,67.49965121414681
3067,47.35078232609289
3068,11.982438144681545
3069,20.74658503566617
3070,14.431855485884062
3071,13.5198481220967
3072,36.183344880208075
3073,37.863194680069846
3074,16.40878502024457
3075,32.28535940102717
3076,13.084282920158865
3077,19.882691208392973
3078,13.720649517086091
3079,12.70575058208439
3080,19.45389036673411
3081,14.1703025843264
3082,39.589225144407024
3083,11.46403184201014
3084,19.611275586891118
3085,23.92195164331505
3086,25.001005183696503
3087,16.651178434634364
3088,15.22645343954281
3089,13.069835177234326
3090,13.556859159544036
3091,27.257372878150097
3092,17.82289339043327
3093,116.43123575866171
3094,14.793624762031785
3095,13.397130190645646
3096,13.469059617619664
3097,11.715165354430232
3098,16.231553440478038
3099,17.366022334489337
3100,13.857650254218447
3101,11.7590739332123
3102,11.393342681310262
3103,13.913180955852177
3104,12.459161308711131
3105,16.5463803427252
3106,26.884089732693504
3107,20.67044746481029
3108,49.76858595559475
3109,81.55105755701591
3110,112.32605305023725
3111,72.66421149058911
3112,33.639701353076546
3113,45.44914708225472
3114,18.35357661220327
3115,10.808150708527123
3116,11.048964170346354
3117,11.109476262055187
3118,17.461766621814796
3119,37.08216864673991
3120,12.050298211906647
3121,22.460519547220603
3122,12.995872991722292
3123,43.80253640793972
3124,12.560732185279292
3125,13.76844133351361
3126,26.297919271653626
3127,59.60989996777859
3128,12.44251320634102
3129,11.005238261880859
3130,11.543098212270818
3131,16.058527000874893
3132,13.133945796720731
3133,12.291309414329564
3134,11.361285021631188
3135,13.138669601483544
3136,57.06952874826914
3137,28.433612904527024
3138,14.792733567437848
3139,40.93499441477724
3140,12.593828252049104
3141,26.210327773986542
3142,22.456146812859696
3143,36.90345200123934
3144,81.6945319091868
3145,11.047543669013098
3146,20.851543043909068
3147,66.2241895412257
3148,23.608291296812684
3149,13.382248922489277
3150,33.3751106624517
3151,36.181155350383584
3152,13.759930607124929
3153,23.984140716898402
3154,12.050368863636548
3155,15.750534456131334
3156,17.81761565185401
3157,11.459009743843424
3158,14.449445043768758
3159,15.845460455272171
3160,18.30330953426548
3161,11.131817833458076
3162,19.36246031708243
3163,33.85105029707606
3164,10.797044099174721
3165,16.49428764200943
3166,22.020293305865817
3167,17.21984673172086
3168,38.774324355674395
3169,11.886599675894407
3170,12.820776755070852
3171,55.26314887569434
3172,16.677862243143398
3173,25.191848459973656
3174,12.087913406466413
3175,15.89861569921069
3176,123.2505230212886
3177,32.257967385718686
3178,30.195769243119727
3179,20.66444135121204
3180,21.05434375172326
3181,18.86812211697024
3182,15.45262447105621
3183,62.22459454491775
3184,27.968197301631758
3185,16.38815392533036
3186,76.485057815267
3187,52.13665646517165
3188,65.72180280470197
3189,19.352259257085997
3190,13.820559786768797
3191,22.647615529770007
3192,24.99739933841461
3193,15.336148963102772
3194,11.350329855512596
3195,32.138804074422914
3196,12.080001019261971
3197,17.18189705066892
3198,20.26495581659502
3199,28.243723157772695
3200,53.46840851054892
3201,34.552997079972975
3202,96.54630972766779
3203,19.61416661032256
3204,17.877218979707962
3205,15.005220691348063
3206,13.457499940223785
3207,34.244333730217484
3208,26.63051078345166
3209,20.004700714975122
3210,11.219109930675007
3211,17.662035315635165
3212,22.64568965047945
3213,42.25651608663702
3214,20.199356705232436
3215,70.65354731172597
3216,32.57216223410289
3217,11.972373250015028
3218,18.908230609539675
3219,42.59423499242185
3220,13.219077156898134
3221,26.783350993560962
3222,37.93736813597878
3223,46.49330730121665
3224,12.631531320891892
3225,13.08158869258438
3226,10.953755800518746
3227,13.427197453305
3228,118.8368094967041
3229,12.866953171419112
3230,19.23083083966377
3231,29.895067144250437
3232,12.39488455624149
3233,10.885295698663361
3234,12.326106331343146
3235,35.38152584403331
3236,37.757139839938006
3237,19.628889675022904
3238,13.30348189390056
3239,13.934241558512625
3240,15.439393468932934
3241,16.13181269047325
3242,14.699356884857766
3243,17.829088787503885
3244,13.106011950598392
3245,17.126279805657056
3246,34.495499034565306
3247,12.30594683069068
3248,25.119542803984007
3249,27.27272992298845
3250,16.03632199388426
3251,39.830589739693764
3252,31.974892727074288
3253,70.2656125872786
3254,25.238710766455302
3255,116.85808732045385
3256,90.31354461118343
3257,11.593194474937624
3258,13.258908308891607
3259,13.665623389118842
3260,29.78930369648621
3261,35.846481954788565
3262,11.898615086017896
3263,60.74287610897814
3264,48.04334309075302
3265,12.002693258049463
3266,15.345153534196298
3267,17.496627169277385
3268,27.793932876265913
3269,17.80200445528441
3270,12.591190554070606
3271,41.526391435572826
3272,20.80879451919066
3273,39.413043169840385
3274,13.29557001287343
3275,24.622839895972294
3276,13.248198502585776
3277,11.163188329866282
3278,11.391109026010644
3279,18.18209852801688
3280,12.500382365936474
3281,62.249165684463115
3282,12.019834183662004
3283,15.424470586654252
3284,11.633460087742352
3285,12.527796600195702
3286,14.915767847053797
3287,12.602270166848038
3288,31.604021214204344
3289,29.693703892745663
3290,30.839819080205487
3291,16.56037287087881
3292,56.8739709481381
3293,35.41069061084408
3294,22.012348548243708
3295,29.886718272486668
3296,113.70352937132722
3297,25.107657485823903
3298,13.3587398925405
3299,15.196471408314878
3300,16.80700687536629
3301,13.861230598306635
3302,15.808385057451474
3303,13.500732956347415
3304,21.42154416717629
3305,11.818028774250712
3306,14.869611789348602
3307,16.00940694545706
3308,18.9703584153175
3309,24.04113137936225
3310,14.036568116126451
3311,12.014796734702694
3312,33.91909611810805
3313,16.56075134261605
3314,19.09338815450325
3315,13.536212185977066
3316,30.478675313797684
3317,14.025259535795488
3318,26.5739726809639
3319,10.910131732422713
3320,19.09721556837307
3321,33.551774671413504
3322,28.864718433198163
3323,12.034104866243691
3324,14.218203401490811
3325,13.595990913818321
3326,19.030025306729435
3327,44.72142060950296
3328,131.48005360866068
3329,30.093184073644817
3330,59.4597027528664
3331,53.19860946255501
3332,13.41690095464736
3333,25.410385752316063
3334,11.869665478858062
3335,12.772419288512022
3336,15.694307166492466
3337,21.565719852601873
3338,35.984197383191976
3339,39.35263649012714
3340,16.241367774124843
3341,25.05281273823888
3342,20.16080930328368
3343,12.143580052552673
3344,17.999760601953334
3345,19.21071262442087
3346,12.320987529029289
3347,139.70091796593107
3348,15.690730028210526
3349,15.930859477517329
3350,31.62871235932876
3351,41.878017966377435
3352,45.18676677346482
3353,12.029552094291653
3354,11.532009562952803
3355,21.151057000712385
3356,26.29670029317462
3357,19.346800667154206
3358,25.331352709348533
3359,21.011218503110353
3360,11.530540799186783
3361,14.231922904917303
3362,25.03935222284333
3363,12.366218167695724
3364,16.343997202316885
3365,28.73095595319245
3366,12.057587440574219
3367,19.01930419232406
3368,38.91619690827361
3369,12.554199361601777
3370,15.884982958811358
3371,11.975203099784348
3372,12.984291153903518
3373,47.25516716623361
3374,15.968511449356512
3375,17.47109828080055
3376,17.097029933760435
3377,12.231823129756664
3378,24.597563003169164
3379,15.423138861066038
3380,20.512331236320172
3381,21.64841247157557
3382,10.66518407025957
3383,43.63736420662219
3384,25.52066888921843
3385,13.958002193716997
3386,19.440690430974886
3387,32.234297037012944
3388,11.25129192067123
3389,27.474360998847317
3390,59.5306576550839
3391,36.37735384156603
3392,11.95659652793526
3393,51.33522117964898
3394,17.19669943340242
3395,58.78474243597303
3396,20.653142945897123
3397,14.82633191981126
3398,20.219200173063246
3399,12.528947046394622
3400,13.511707573952283
3401,15.574904321523693
3402,13.158725317996366
3403,78.56390189658073
3404,12.793847992443169
3405,25.903283838010996
3406,30.913551881154813
3407,34.89650437699681
3408,13.50747430469284
3409,14.351796716920168
3410,12.301850306839402
3411,48.522463336976735
3412,34.27746329319387
3413,31.776001974162067
3414,65.17071227112324
3415,32.92148879415852
3416,14.323318290825892
3417,12.16370556859133
3418,12.109546391663809
3419,11.470500549394206
3420,30.96565031633809
3421,35.831441720740095
3422,84.29282393330674
3423,58.0044246525483
3424,68.18083962782266
3425,12.610347206806601
3426,31.196423119826264
3427,17.274968278075196
3428,135.7746399731238
3429,19.618055624556057
3430,32.001290882244966
3431,17.425561956809716
3432,18.379819723888605
3433,18.988609670953362
3434,18.502824178602637
3435,20.061023120557426
3436,74.05099497743846
3437,13.397114124317095
3438,33.388083540523766
3439,26.5090303009059
3440,98.92230764208858
3441,12.483135886864922
3442,11.754152660954048
3443,12.86985957481025
3444,19.985065855256423
3445,19.908246696749746
3446,13.414831098427259
3447,16.633007202925626
3448,20.375826957349393
3449,26.993168412327492
3450,18.860806141651498
3451,16.324547646727495
3452,70.19801554777166
3453,20.185324928490186
3454,46.40050874565781
3455,12.580645772580917
3456,21.486820211515735
3457,30.971216126830335
3458,14.194771696333072
3459,17.928664256935935
3460,13.396718377686323
3461,40.09417093726096
3462,13.999672865989409
3463,14.342345475104983
3464,46.89564693965083
3465,39.06837523914857
3466,35.04899984836322
3467,48.015024454283164
3468,29.370814590122304
3469,11.374324875705332
3470,31.61745247453495
3471,11.677498819263391
3472,15.778233942046755
3473,29.02990196117902
3474,23.620157134002163
3475,22.954681113651933
3476,42.8378540698685
3477,53.6226329945864
3478,34.39323223524522
3479,33.764568068592
3480,42.921984627013806
3481,19.311393322693508
3482,32.70803321429894
3483,17.184516121153724
3484,113.65574748404883
3485,12.094021896817997
3486,12.786168327573618
3487,45.818842397317226
3488,48.1584881704821
3489,11.347441303720482
3490,21.139260611685092
3491,15.153658340149224
3492,16.588947346345737
3493,44.321288258139425
3494,54.132470523488266
3495,24.800882870241377
3496,13.458676646465717
3497,12.641078676652358
3498,17.803386502302498
3499,51.07831407455126
3500,12.524207308425728
3501,19.798735054066608
3502,16.63828288409193
3503,38.39979005259119
3504,38.54663563520076
3505,17.658351269845397
3506,16.26298955897442
3507,16.200407299061418
3508,15.67104366199261
3509,14.110411583422001
3510,37.96375846352439
3511,32.1370199173485
3512,14.314660179212519
3513,25.33371106018089
3514,16.50783473135773
3515,52.177215545679374
3516,55.364924990123235
3517,20.491776377017217
3518,28.84524593857736
3519,12.199125441017804
3520,13.881789421748952
3521,50.02015443838433
3522,18.361956192462415
3523,24.897043414363576
3524,14.925374073134204
3525,41.199885141819266
3526,37.22423271930062
3527,35.60724687677193
3528,10.871859055116767
3529,19.35629333636251
3530,27.435397536456485
3531,22.239918588206397
3532,41.87435880142921
3533,24.781855690210914
3534,112.9944512889298
3535,47.33746919346173
3536,13.01860727208132
3537,18.47477148159125
3538,11.507383855312149
3539,34.452732659322244
3540,73.01417265366155
3541,26.17550839032658
3542,13.534463197088172
3543,10.77019937336019
3544,19.38033700973547
3545,17.317720308148516
3546,34.955601565946
3547,15.740928016644437
3548,16.529532542882407
3549,11.853900706649327
3550,18.806092830836725
3551,37.51259036259448
3552,21.733408801251127
3553,18.668788803944864
3554,26.180923818729013
3555,15.47875067707651
3556,43.95594779182216
3557,12.626172309267197
3558,24.91203703317896
3559,23.852766761040343
3560,64.36451363923273
3561,30.608871698229198
3562,13.96685755819027
3563,16.383546199667986
3564,14.776895997779437
3565,53.05829415297141
3566,45.16498205936954
3567,12.653634771619226
3568,41.468793063718664
3569,92.37024157301761
3570,19.635112356865303
3571,19.358869854917025
3572,13.055747575312136
3573,12.693186605285554
3574,12.221158870917012
3575,17.8067670339701
3576,12.458368324239423
3577,15.868473382181293
3578,11.680313414373417
3579,70.21863020632756
3580,56.42261040201782
3581,21.59008868891839
3582,75.69105343174918
3583,19.88334803072222
3584,51.275631402781826
3585,41.45095364349673
3586,18.461938894177308
3587,51.393087052817116
3588,16.654151997411905
3589,23.890428130579973
3590,33.63846749824142
3591,12.830789644665783
3592,11.353032060388667
3593,12.826711049576975
3594,16.833340319307656
3595,31.943004157784344
3596,12.199349286775416
3597,74.17191136770244
3598,13.639564447995205
3599,20.95880236171758
3600,11.958800818537545
3601,70.30578603903935
3602,23.914939285727485
3603,12.077424850558126
3604,21.173712702539568
3605,12.839868795757143
3606,50.851443806197935
3607,17.03937404677147
3608,27.693230888822022
3609,12.628301553730049
3610,12.493691681009064
3611,12.117239902754857
3612,92.17976253056038
3613,23.56953529078847
3614,52.0825354914794
3615,46.446043746975256
3616,13.123565796157965
3617,12.978003545298485
3618,15.73066924508412
3619,13.293152656392335
3620,29.102691613698422
3621,13.037776593403532
3622,13.596810317005742
3623,16.107615163016664
3624,15.036541914434718
3625,17.800205949412256
3626,21.401361775463293
3627,16.242820634018138
3628,12.511785054600615
3629,24.21787738536206
3630,12.461687023916031
3631,11.540854459897416
3632,35.75120761502969
3633,17.510121530112368
3634,23.057235488622815
3635,14.329100948524124
3636,18.871512674241625
3637,40.29465606810953
3638,18.68250160881269
3639,27.849891794558765
3640,21.393251092045876
3641,24.060305760458647
3642,20.856795948739382
3643,11.917599668738848
3644,20.893501739321827
3645,31.466436686983947
3646,11.202110903174036
3647,13.340777356968854
3648,52.511703856388465
3649,16.066007235341836
3650,13.048847245963817
3651,14.059845052253802
3652,26.40657725175184
3653,28.262492016578577
3654,11.45536462460573
3655,13.195090496699901
3656,11.913880872128665
3657,40.59618812214797
3658,13.206371328683675
3659,21.70546945176369
3660,11.335093862584165
3661,15.85415342155206
3662,94.3626250605448
3663,41.46860160775636
3664,11.148380305020998
3665,51.961071379439346
3666,19.66040183285076
3667,13.309945642176032
3668,38.23474890737938
3669,14.088271495352261
3670,11.593611019568092
3671,46.31650986952701
3672,10.998495570833578
3673,70.9603871281187
3674,20.662898617473203
3675,26.491380002540325
3676,81.3516881862228
3677,15.353778177881697
3678,31.418853172467664
3679,46.72416504642281
3680,13.648526375931706
3681,14.318917709835155
3682,26.369200945268673
3683,13.64356627401187
3684,13.093968996569131
3685,11.804139318789732
3686,11.714983336530338
3687,53.32661268046825
3688,26.042247274807423
3689,79.14372973659634
3690,12.188475561517016
3691,16.551086956713963
3692,117.29842053861621
3693,15.195296628775232
3694,11.015654720489293
3695,12.659570955829103
3696,13.401143544928793
3697,19.50839923704621
3698,10.980019215977356
3699,45.98647631952347
3700,35.298398332903545
3701,52.68658144105862
3702,12.678909729893425
3703,17.06103091153753
3704,22.999376752688654
3705,21.03421003885527
3706,19.987677859472083
3707,44.844187775327285
3708,12.474287868765376
3709,27.444025198973065
3710,25.509724237608573
3711,30.73676283214166
3712,12.312943884242861
3713,58.404787896173715
3714,11.892193615896314
3715,14.97107296401923
3716,47.43203170327848
3717,11.3610549728456
3718,15.5260445826033
3719,15.005459081491578
3720,66.78620052881371
3721,12.06271295777035
3722,21.71996033413006
3723,37.48571362950408
3724,15.498743632993554
3725,47.76651482981532
3726,95.87137194315595
3727,79.5934405062547
3728,38.215972450664424
3729,35.78180328566765
3730,18.910267193417674
3731,44.39519823172206
3732,99.56947450048857
3733,11.568135355655189
3734,25.881131190050922
3735,50.99576156350417
3736,125.81416945319921
3737,28.03797974295746
3738,31.638499627279685
3739,16.042814826319596
3740,22.07114759550723
3741,12.408319198816244
3742,12.281344577909946
3743,27.078791781432276
3744,18.20184402525329
3745,32.94295952373276
3746,26.998351281461872
3747,19.315214043969462
3748,20.952399775411585
3749,42.105766272512845
3750,81.74929052066622
3751,17.215620733256213
3752,12.563721259488775
3753,16.255518451374723
3754,14.417381955183568
3755,44.74368192047436
3756,35.25572411980322
3757,12.692675243616135
3758,26.282900970311104
3759,11.903088085268282
3760,61.66472388058991
3761,11.411151208396282
3762,13.04044510423753
3763,40.35403115376063
3764,49.290689368851
3765,19.73188704016532
3766,21.10669334642691
3767,41.734036916738944
3768,17.217799028911326
3769,12.358956007342856
3770,17.895841871364812
3771,16.20024316759713
3772,12.619713811890536
3773,18.30001429078537
3774,30.537970967165144
3775,49.92779574631889
3776,29.808369277042672
3777,59.63953673004472
3778,18.317845481754368
3779,11.135666435211952
3780,29.77899009870069
3781,14.304163593936535
3782,43.156538680984816
3783,53.304601588842566
3784,53.72716091530565
3785,14.970710720892937
3786,21.46724246739545
3787,20.06154756190468
3788,18.622576016995787
3789,59.9220782222155
3790,54.621268345904596
3791,23.691446195821364
3792,17.874160404630395
3793,27.193836866607445
3794,11.586802345496011
3795,14.180371139655486
3796,19.73568108282165
3797,13.321214827879304
3798,17.46951916047041
3799,21.5512279440332
3800,12.743209133062587
3801,13.334900750208988
3802,19.11342990634018
3803,34.6835707949875
3804,18.183501399180482
3805,17.56253385574634
3806,21.77924304470937
3807,29.668610350007672
3808,18.735761923144157
3809,12.467980867944508
3810,13.398115588362849
3811,25.032254921483702
3812,13.117871066399125
3813,22.017064920840067
3814,30.890914511637437
3815,124.09527245245935
3816,31.424325315164175
3817,104.35334060588075
3818,112.46648562226687
3819,13.339080816078877
3820,40.5067983282162
3821,14.311742790263363
3822,15.990686141751961
3823,18.395790611395768
3824,12.877588138643262
3825,11.910485230421228
3826,136.11898276560726
3827,20.27270708129165
3828,55.79073518474488
3829,18.047931168192036
3830,24.685461056207608
3831,23.18093306178443
3832,14.504263527396745
3833,12.048991361886316
3834,11.989345869983401
3835,28.384314512595854
3836,39.96025982854846
3837,21.243112106194026
3838,22.180927379404086
3839,62.0838040611801
3840,11.739359943983413
3841,20.17481951042128
3842,12.049112302577303
3843,116.16868738841012
3844,21.40026430731031
3845,31.30380421568363
3846,11.316072243070714
3847,20.37962766566438
3848,13.904460096515114
3849,11.91770512141406
3850,11.35832700325346
3851,12.244535311552966
3852,13.016546188391601
3853,57.1262583858445
3854,12.556549449521487
3855,13.474636696216649
3856,13.5296738808029
3857,17.534985288250112
3858,12.91180922175379
3859,65.73531826169999
3860,19.447584284691935
3861,13.025329880840964
3862,14.48895014202752
3863,15.319009746297606
3864,18.120516087284063
3865,19.499611600174067
3866,21.027729504407194
3867,40.965918362736105
3868,44.74136977652071
3869,12.181525561280594
3870,34.87787196894391
3871,11.369718299119299
3872,40.388068715675495
3873,44.4271804381872
3874,27.894484605127964
3875,93.09793361583934
3876,13.220749603676932
3877,15.429774731859005
3878,13.234682478346544
3879,14.81670488418069
3880,13.361936806898438
3881,24.254944524536324
3882,13.933267884376956
3883,16.175185950938776
3884,111.5587484303635
3885,59.07756501169049
3886,28.78363082189797
3887,20.89416728742382
3888,12.825089462036408
3889,16.332451265228052
3890,11.670967580992752
3891,17.353177498729163
3892,11.51560209991247
3893,46.59911600215633
3894,11.077756314164269
3895,56.894652860121894
3896,20.18098110904967
3897,11.514953002896352
3898,19.01558038142765
3899,12.776516563549901
3900,56.81036199276242
3901,22.651521000366145
3902,19.781404393654903
3903,13.06592098346246
3904,19.535660144288567
3905,12.997740752377684
3906,31.18311266421803
3907,21.086901699535616
3908,100.95342344895722
